account_id,company_name,industry,company_size,icp_fit_score,trigger_event,days_since_last_touch,existing_customer,any_converted,max_prob,account_ptb_label,gtm_fit_label
ACC-000265,May Ltd,Insurance,51-200,0.395,none,26,False,0.0,0.2912,0,0
ACC-000266,"Mcdowell, Foster and Wilson",Insurance,51-200,0.923,funding_round,1,False,1.0,0.6723,1,1
ACC-000267,Thomas-Johnson,Financial Services,51-200,0.813,none,3,False,1.0,0.471,1,1
ACC-000268,Jones Inc,Retail,201-1000,0.576,funding_round,53,False,0.0,,0,0
ACC-000269,White Ltd,Manufacturing,51-200,0.493,leadership_change,39,False,1.0,0.4729,0,0
ACC-000270,Harvey Inc,Manufacturing,1001-5000,0.455,leadership_change,71,False,1.0,0.6383,0,0
ACC-000271,"Nguyen, Clarke and Martin",Real Estate,201-1000,0.813,none,25,False,1.0,0.7697,1,1
ACC-000272,Cunningham and Sons,Legal,1-50,1.0,tech_refresh,6,True,1.0,0.4989,1,1
ACC-000273,Andrews-Parker,Insurance,1-50,0.818,compliance_mandate,61,False,0.0,,0,1
ACC-000274,Pope PLC,Government,51-200,0.435,none,1,False,0.0,0.2184,0,0
ACC-000275,Calderon-Moore,Healthcare,1-50,0.575,leadership_change,7,False,1.0,0.8956,1,0
ACC-000276,Giles Group,Legal,201-1000,0.985,none,95,False,1.0,0.7575,1,1
ACC-000277,"Hernandez, Jones and Butler",Government,51-200,0.64,none,6,False,1.0,0.6338,1,0
ACC-000278,Whitaker PLC,Insurance,51-200,0.766,none,37,False,1.0,0.5828,1,1
ACC-000279,"Glover, Miller and Bell",Retail,51-200,0.198,leadership_change,21,False,0.0,0.4992,0,0
ACC-000280,Gibson Group,Manufacturing,1001-5000,0.298,funding_round,66,False,0.0,,0,0
ACC-000281,"Hudson, Carter and Moody",Manufacturing,201-1000,0.579,none,1,False,1.0,0.6611,1,0
ACC-000282,Bailey-Bauer,Technology,51-200,0.587,funding_round,116,True,1.0,0.9233,1,0
ACC-000283,Walker Group,Technology,1-50,0.64,compliance_mandate,42,False,1.0,0.7598,1,0
ACC-000284,Willis-Weaver,Healthcare,1-50,0.814,tech_refresh,9,False,1.0,0.8249,1,1
ACC-000285,Harris-Wells,Real Estate,1-50,0.847,none,2,False,1.0,0.7005,1,1
ACC-000286,Sanders Group,Retail,1001-5000,0.325,none,10,False,1.0,0.8865,0,0
ACC-000287,"Martin, Torres and Cortez",Real Estate,1-50,0.753,none,50,False,1.0,0.5912,1,1
ACC-000288,"Norton, Wheeler and Weaver",Real Estate,1-50,0.66,none,14,False,0.0,,0,1
ACC-000289,Bullock-Wright,Legal,1-50,0.874,leadership_change,41,False,1.0,0.7823,1,1
ACC-000290,Gray-Roy,Government,1-50,0.723,tech_refresh,1,False,1.0,0.8139,1,1
ACC-000291,Chen-Nelson,Healthcare,51-200,0.716,none,25,False,1.0,0.6211,1,1
ACC-000292,"Allen, Kennedy and Thompson",Healthcare,1-50,0.532,none,21,False,1.0,0.8207,1,0
ACC-000293,Sanchez-Peterson,Real Estate,201-1000,0.712,tech_refresh,13,False,1.0,0.9131,1,1
ACC-000294,Medina-Chapman,Legal,1-50,0.772,leadership_change,8,False,0.0,0.3778,0,1
ACC-000295,Gray-Gregory,Insurance,1-50,0.713,none,3,False,1.0,0.8253,1,1
ACC-000296,"Lopez, Crawford and Baldwin",Healthcare,1001-5000,0.685,none,10,True,1.0,0.852,1,1
ACC-000297,Martinez-Adams,Insurance,5000+,0.814,none,149,False,1.0,0.5335,1,1
ACC-000298,"Burns, Hall and Powell",Legal,1-50,0.906,leadership_change,12,False,0.0,0.2937,0,1
ACC-000299,"Sawyer, Duncan and Patterson",Financial Services,1001-5000,0.569,none,4,False,1.0,0.7684,1,0
ACC-000300,"Jones, Mccoy and Harrison",Technology,201-1000,0.568,none,24,False,1.0,0.6264,1,0
ACC-000301,Ortiz-Hardy,Legal,201-1000,1.0,compliance_mandate,10,False,1.0,0.8376,1,1
ACC-000302,Rollins Inc,Financial Services,201-1000,0.795,none,10,False,1.0,0.8021,1,1
ACC-000303,"Bates, Banks and Jackson",Government,51-200,0.74,none,138,False,1.0,0.5432,1,1
ACC-000304,Gomez-Sparks,Government,201-1000,0.554,none,5,False,0.0,0.6107,0,0
ACC-000305,Phillips PLC,Legal,5000+,0.99,tech_refresh,61,False,1.0,0.7909,1,1
ACC-000306,Walker Inc,Real Estate,51-200,0.943,none,1,False,1.0,0.8855,1,1
ACC-000307,"Patton, Griffith and Bowen",Manufacturing,1-50,0.366,none,24,False,1.0,0.6473,0,0
ACC-000308,Moyer-Avery,Government,201-1000,0.406,funding_round,58,False,1.0,0.6695,0,0
ACC-000309,"Carpenter, Dennis and Walker",Legal,1-50,0.72,leadership_change,11,False,1.0,0.8276,1,1
ACC-000310,"Allen, Dougherty and Ball",Technology,51-200,0.485,none,44,False,0.0,0.5639,0,0
ACC-000311,Nguyen-Bowen,Financial Services,1-50,0.661,compliance_mandate,47,False,1.0,0.7418,1,1
ACC-000312,"Young, Crawford and Williamson",Legal,51-200,0.844,none,10,True,1.0,0.4405,1,1
ACC-000313,"Robinson, Manning and Sims",Healthcare,5000+,0.591,funding_round,58,False,0.0,0.8204,0,0
ACC-000314,Jordan-Ramirez,Financial Services,51-200,0.881,none,20,False,0.0,0.8022,0,1
ACC-000315,Johnston PLC,Technology,51-200,0.627,none,120,False,1.0,0.5562,1,0
ACC-000316,"Hill, Norris and Simon",Retail,51-200,0.473,none,5,True,0.0,0.6445,0,0
ACC-000317,Henderson-Barker,Insurance,1-50,0.981,none,1,False,0.0,0.6393,0,1
ACC-000318,Baird LLC,Retail,201-1000,0.405,compliance_mandate,40,False,0.0,0.3205,0,0
ACC-000319,"Dawson, Hernandez and Mora",Manufacturing,201-1000,0.388,none,21,True,1.0,0.6357,0,0
ACC-000320,Burnett and Sons,Real Estate,1-50,0.753,none,24,False,1.0,0.6802,1,1
ACC-000321,Cole PLC,Government,201-1000,0.507,none,12,False,1.0,0.6346,1,0
ACC-000322,"Mcneil, Hatfield and Acevedo",Retail,201-1000,0.326,none,37,False,1.0,0.5483,0,0
ACC-000323,Henderson-Torres,Healthcare,51-200,0.855,funding_round,41,True,1.0,0.9664,1,1
ACC-000324,Donaldson-Fox,Legal,201-1000,0.824,none,33,False,0.0,,0,1
ACC-000325,Daniel Group,Retail,1-50,0.501,none,79,False,1.0,0.5648,1,0
ACC-000326,Hernandez LLC,Government,51-200,0.609,none,28,False,1.0,0.5838,1,0
ACC-000327,"Johnson, Ramsey and Chapman",Government,5000+,0.438,none,26,False,1.0,0.3938,0,0
ACC-000328,"Bernard, Duffy and Morrow",Healthcare,51-200,0.358,tech_refresh,25,False,1.0,0.4114,0,0
ACC-000329,Mitchell-Mccann,Financial Services,5000+,0.659,none,19,True,1.0,0.5396,1,1
ACC-000330,Frazier-Herrera,Manufacturing,51-200,0.414,leadership_change,2,False,1.0,0.3954,0,0
ACC-000331,"Wilson, Powers and Taylor",Financial Services,1-50,0.782,none,31,False,0.0,,0,1
ACC-000332,Stewart-Johnson,Real Estate,51-200,0.811,none,12,False,1.0,0.7973,1,1
ACC-000333,"Weber, Rasmussen and Nelson",Manufacturing,201-1000,0.565,tech_refresh,17,False,1.0,0.8004,1,0
ACC-000334,"Hall, Jones and Smith",Real Estate,1-50,0.745,tech_refresh,51,False,1.0,0.6254,1,1
ACC-000335,Richardson PLC,Legal,201-1000,0.647,tech_refresh,19,False,1.0,0.8422,1,0
ACC-000336,"Chambers, Murphy and Cunningham",Retail,51-200,0.503,tech_refresh,77,False,1.0,0.7941,1,0
ACC-000337,Lee Ltd,Government,51-200,0.65,funding_round,18,False,0.0,,0,1
ACC-000338,Carroll LLC,Real Estate,201-1000,0.692,none,10,True,1.0,0.9345,1,1
ACC-000339,"Morgan, Byrd and Camacho",Real Estate,1001-5000,0.643,none,198,False,1.0,0.6379,1,0
ACC-000340,"Hines, Shepard and Wood",Healthcare,51-200,0.573,funding_round,6,True,1.0,0.6099,1,0
ACC-000341,"Robertson, Thompson and Reynolds",Financial Services,1-50,0.767,none,46,True,1.0,0.7499,1,1
ACC-000342,Miller-Lawson,Technology,51-200,0.42,none,13,False,1.0,0.7071,0,0
ACC-000343,"Rodriguez, Watson and Green",Manufacturing,1-50,0.425,tech_refresh,63,True,1.0,0.7682,0,0
ACC-000344,Thomas PLC,Insurance,201-1000,0.676,funding_round,43,False,1.0,0.8314,1,1
ACC-000345,French-Dixon,Healthcare,51-200,0.867,none,35,True,1.0,0.7924,1,1
ACC-000346,Griffith-Clarke,Financial Services,201-1000,0.862,none,22,False,1.0,0.7862,1,1
ACC-000347,Morgan Group,Real Estate,201-1000,0.613,leadership_change,9,False,0.0,0.5787,0,0
ACC-000348,"Sandoval, Reese and Fitzpatrick",Manufacturing,1-50,0.418,none,22,False,1.0,0.5219,0,0
ACC-000349,Martinez PLC,Manufacturing,1-50,0.321,tech_refresh,2,False,1.0,0.7806,0,0
ACC-000350,Krueger-Wolfe,Technology,5000+,0.411,none,68,False,0.0,0.5202,0,0
ACC-000351,Blankenship-Garcia,Financial Services,1001-5000,0.756,funding_round,4,False,1.0,0.9346,1,1
ACC-000352,Stevenson-Hendricks,Financial Services,201-1000,0.776,funding_round,10,False,1.0,0.8455,1,1
ACC-000353,"Long, Hammond and Smith",Manufacturing,1-50,0.573,compliance_mandate,15,False,1.0,0.6201,1,0
ACC-000354,Washington Inc,Technology,5000+,0.428,none,10,False,1.0,0.3945,0,0
ACC-000355,"Morales, Buchanan and Mccall",Legal,51-200,0.796,leadership_change,9,False,1.0,0.8147,1,1
ACC-000356,Moore LLC,Manufacturing,1001-5000,0.369,funding_round,46,False,0.0,0.3202,0,0
ACC-000357,Ramirez Group,Real Estate,201-1000,0.538,none,2,False,1.0,0.7329,1,0
ACC-000358,"Mueller, Newman and Black",Government,1-50,0.84,leadership_change,1,False,0.0,0.5025,0,1
ACC-000359,Levine Group,Real Estate,1001-5000,0.826,compliance_mandate,5,False,1.0,0.7564,1,1
ACC-000360,"Brown, Rodriguez and Jennings",Legal,1-50,0.92,none,3,True,1.0,0.898,1,1
ACC-000361,Carter LLC,Manufacturing,201-1000,0.508,none,15,False,0.0,0.4034,0,0
ACC-000362,Pierce-Montoya,Retail,51-200,0.363,none,35,False,1.0,0.7043,0,0
ACC-000363,Swanson-Phillips,Real Estate,201-1000,0.573,none,23,False,1.0,0.845,1,0
ACC-000364,Smith-Adams,Legal,1001-5000,0.904,none,24,True,0.0,,0,1
ACC-000365,"Cooper, Dawson and Schneider",Real Estate,51-200,0.708,none,2,False,1.0,0.739,1,1
ACC-000366,Ford Ltd,Government,1-50,0.716,leadership_change,2,False,1.0,0.7361,1,1
ACC-000367,Galvan-Rodriguez,Insurance,201-1000,0.686,tech_refresh,0,False,1.0,0.8506,1,1
ACC-000368,Bennett-Jackson,Insurance,1-50,0.581,tech_refresh,1,False,1.0,0.7937,1,0
ACC-000369,Le Inc,Technology,1001-5000,0.625,none,58,False,1.0,0.576,1,0
ACC-000370,Hill PLC,Financial Services,1-50,1.0,none,57,True,1.0,0.7571,1,1
ACC-000371,"Hoffman, Welch and Moore",Healthcare,51-200,0.707,none,39,False,0.0,0.3498,0,1
ACC-000372,"Adams, Wilson and Guerrero",Government,1001-5000,0.423,none,42,False,1.0,0.7439,0,0
ACC-000373,Gilmore-Parker,Technology,51-200,0.707,none,28,True,1.0,0.8533,1,1
ACC-000374,"Stewart, Oliver and Bradley",Real Estate,1-50,0.744,none,124,False,1.0,0.7101,1,1
ACC-000375,Bruce-King,Real Estate,51-200,0.879,leadership_change,31,False,1.0,0.7727,1,1
ACC-000376,Reese-Smith,Financial Services,51-200,0.91,tech_refresh,15,True,1.0,0.7117,1,1
ACC-000377,"Curry, Holloway and Rodriguez",Government,51-200,0.739,none,60,True,0.0,,0,1
ACC-000378,"Edwards, Lane and Mason",Legal,5000+,0.683,leadership_change,50,False,1.0,0.5924,1,1
ACC-000379,"Price, Wu and Bauer",Government,51-200,0.633,none,22,True,0.0,0.5697,0,0
ACC-000380,Harris-Valdez,Technology,1-50,0.614,none,2,True,0.0,0.4806,0,0
ACC-000381,Macdonald Inc,Manufacturing,1-50,0.419,none,21,True,1.0,0.9071,0,0
ACC-000382,Warren-Medina,Insurance,51-200,0.491,none,2,True,1.0,0.7445,0,0
ACC-000383,Gay LLC,Real Estate,1-50,0.819,tech_refresh,32,False,0.0,0.3981,0,1
ACC-000384,Schneider LLC,Government,51-200,0.656,leadership_change,43,False,1.0,0.5877,1,1
ACC-000385,Hart PLC,Technology,51-200,0.561,compliance_mandate,29,False,1.0,0.7849,1,0
ACC-000386,Cook-Huff,Technology,5000+,0.581,none,18,True,1.0,0.8825,1,0
ACC-000387,Lee Group,Financial Services,201-1000,0.789,funding_round,104,True,1.0,0.8669,1,1
ACC-000388,Strickland LLC,Retail,51-200,0.46,none,3,False,1.0,0.7872,0,0
ACC-000389,Brewer-Davila,Legal,51-200,0.908,none,9,False,1.0,0.7583,1,1
ACC-000390,Rodriguez and Sons,Retail,51-200,0.303,none,34,True,1.0,0.7941,0,0
ACC-000391,Mcdonald-Sanchez,Legal,51-200,0.837,none,10,False,1.0,0.9145,1,1
ACC-000392,Hendricks and Sons,Retail,201-1000,0.439,compliance_mandate,11,False,1.0,0.5314,0,0
ACC-000393,"Bishop, Cohen and Johnson",Insurance,1-50,0.788,funding_round,10,False,1.0,0.6342,1,1
ACC-000394,Valdez-Cooper,Insurance,51-200,0.664,none,40,False,1.0,0.4749,1,1
ACC-000395,Stewart-Smith,Healthcare,1-50,0.665,none,40,True,1.0,0.9363,1,1
ACC-000396,Simpson-Spence,Real Estate,1001-5000,0.872,none,39,False,1.0,0.6024,1,1
ACC-000397,Avila PLC,Insurance,51-200,0.687,none,28,False,1.0,0.6269,1,1
ACC-000398,Crane-Frazier,Retail,1-50,0.738,tech_refresh,20,False,1.0,0.8083,1,1
ACC-000399,"Alexander, Briggs and Adams",Insurance,51-200,0.621,none,14,False,1.0,0.6896,1,0
ACC-000400,Kelley Inc,Government,201-1000,0.661,none,15,False,1.0,0.6982,1,1
ACC-000401,Humphrey-Gonzalez,Legal,201-1000,0.677,tech_refresh,54,False,0.0,,0,1
ACC-000402,Sherman LLC,Technology,51-200,0.791,none,17,True,0.0,0.5466,0,1
ACC-000403,Ramos Inc,Healthcare,51-200,0.654,none,5,False,1.0,0.7645,1,1
ACC-000404,Gonzalez-Wood,Legal,51-200,0.802,none,89,False,1.0,0.8753,1,1
ACC-000405,"Moyer, Thornton and Preston",Manufacturing,51-200,0.58,none,124,False,0.0,0.5193,0,0
ACC-000406,Fischer-Vaughn,Real Estate,51-200,0.895,tech_refresh,6,True,1.0,0.3678,1,1
ACC-000407,"Smith, Davis and Jackson",Financial Services,51-200,0.852,leadership_change,69,False,0.0,,0,1
ACC-000408,Hubbard-Ward,Government,201-1000,0.508,leadership_change,56,False,1.0,0.585,1,0
ACC-000409,Cummings LLC,Government,1-50,0.618,none,52,False,1.0,0.4859,1,0
ACC-000410,Rogers Group,Technology,1-50,0.396,leadership_change,4,True,1.0,0.2468,0,0
ACC-000411,Johnson-Flores,Real Estate,1001-5000,0.789,none,19,False,1.0,0.2545,1,1
ACC-000412,Stevens LLC,Healthcare,201-1000,0.763,none,1,False,1.0,0.2485,1,1
ACC-000413,Morris-Hutchinson,Retail,1-50,0.393,leadership_change,69,False,0.0,0.0333,0,0
ACC-000414,Larsen-Brown,Healthcare,51-200,0.774,none,7,False,0.0,0.5579,0,1
ACC-000415,"Ellison, Randall and Humphrey",Technology,51-200,0.616,tech_refresh,5,False,1.0,0.9219,1,0
ACC-000416,Andrews-Cummings,Financial Services,51-200,0.945,none,115,False,1.0,0.9099,1,1
ACC-000417,Gonzalez Inc,Healthcare,1001-5000,0.7,none,42,True,1.0,0.723,1,1
ACC-000418,"Ortiz, Hodges and Wallace",Legal,5000+,0.747,none,11,False,1.0,0.695,1,1
ACC-000419,"Faulkner, Jones and Sanchez",Legal,51-200,0.902,compliance_mandate,5,False,1.0,0.8202,1,1
ACC-000420,Trevino Inc,Financial Services,1001-5000,1.0,funding_round,5,True,1.0,0.8018,1,1
ACC-000421,Matthews-Williams,Retail,1-50,0.544,none,65,True,1.0,0.5944,1,0
ACC-000422,Mclaughlin-Tucker,Insurance,1001-5000,0.689,none,6,False,1.0,0.6757,1,1
ACC-000423,Vazquez Group,Government,1-50,0.548,none,17,False,1.0,0.553,1,0
ACC-000424,Padilla Ltd,Financial Services,5000+,0.881,compliance_mandate,0,False,1.0,0.6328,1,1
ACC-000425,"Reynolds, Pineda and Andrews",Technology,1001-5000,0.61,leadership_change,20,False,1.0,0.6459,1,0
ACC-000426,Chung-Jones,Financial Services,51-200,0.9,none,32,False,1.0,0.7051,1,1
ACC-000427,Nelson-Harris,Real Estate,51-200,0.862,compliance_mandate,8,True,1.0,0.7397,1,1
ACC-000428,"Griffin, Salinas and Mooney",Technology,1001-5000,0.364,none,0,True,1.0,0.4844,0,0
ACC-000429,Norris-Crawford,Retail,201-1000,0.732,none,5,True,1.0,0.6688,1,1
ACC-000430,"Gutierrez, Harrington and Rush",Government,201-1000,0.353,none,18,False,1.0,0.1013,0,0
ACC-000431,Wolfe-Arroyo,Manufacturing,1-50,0.367,none,31,False,1.0,0.8081,0,0
ACC-000432,Owens-Middleton,Healthcare,201-1000,0.674,compliance_mandate,19,False,0.0,0.5802,0,1
ACC-000433,Shepherd and Sons,Government,1-50,0.745,tech_refresh,42,False,0.0,,0,1
ACC-000434,"Chase, Burns and Gray",Technology,51-200,0.854,none,7,False,1.0,0.5043,1,1
ACC-000435,Parks PLC,Real Estate,1-50,0.895,none,12,False,1.0,0.7738,1,1
ACC-000436,"Lara, Rodriguez and Johnston",Government,1001-5000,0.307,none,29,False,1.0,0.4253,0,0
ACC-000437,Horn-Johnson,Financial Services,201-1000,0.817,leadership_change,99,False,1.0,0.6837,1,1
ACC-000438,"Fox, Smith and Harrell",Insurance,5000+,0.557,funding_round,44,False,1.0,0.5346,1,0
ACC-000439,Randolph-White,Retail,5000+,0.485,none,28,False,1.0,0.4682,0,0
ACC-000440,Cooper PLC,Government,1-50,0.578,funding_round,30,False,1.0,0.9356,1,0
ACC-000441,"Dawson, Chaney and Clark",Manufacturing,201-1000,0.484,leadership_change,78,False,1.0,0.4983,0,0
ACC-000442,"Harris, Miller and Parker",Financial Services,1-50,0.885,none,68,False,1.0,0.7553,1,1
ACC-000443,Jenkins LLC,Manufacturing,1-50,0.639,none,102,False,1.0,0.5147,1,0
ACC-000444,"Leblanc, Hubbard and Stevenson",Real Estate,51-200,0.724,none,23,False,1.0,0.706,1,1
ACC-000445,Rodriguez-Rogers,Manufacturing,51-200,0.636,none,7,True,0.0,0.5373,0,0
ACC-000446,"Rice, Gordon and Fisher",Healthcare,5000+,0.648,none,2,False,1.0,0.6115,1,0
ACC-000447,"Campbell, Berger and Gonzales",Real Estate,1001-5000,0.812,leadership_change,21,True,1.0,0.7115,1,1
ACC-000448,"Ferrell, Wilson and Foster",Insurance,5000+,0.783,none,16,False,1.0,0.4375,1,1
ACC-000449,Mason Group,Manufacturing,51-200,0.333,none,45,False,1.0,0.7234,0,0
ACC-000450,"Walker, Curtis and Sanchez",Healthcare,201-1000,0.742,compliance_mandate,13,True,1.0,0.7776,1,1
ACC-000451,Giles LLC,Financial Services,5000+,0.751,none,32,False,0.0,,0,1
ACC-000452,"Mcclain, Arnold and Miller",Retail,1-50,0.17,none,126,True,0.0,0.6685,0,0
ACC-000453,Roberts-Summers,Real Estate,1-50,0.716,none,21,False,1.0,0.8285,1,1
ACC-000454,"Rush, Stephenson and Bailey",Government,201-1000,0.545,none,6,False,1.0,0.659,1,0
ACC-000455,Rosario-Hood,Real Estate,201-1000,0.556,funding_round,62,True,1.0,0.7467,1,0
ACC-000456,Guerrero-Hernandez,Financial Services,51-200,0.876,none,0,False,1.0,0.7131,1,1
ACC-000457,"Liu, Griffith and Combs",Insurance,51-200,0.852,none,10,False,1.0,0.7978,1,1
ACC-000458,Hampton-Scott,Government,5000+,0.516,none,22,False,1.0,0.4517,1,0
ACC-000459,Figueroa-Reed,Real Estate,51-200,0.785,tech_refresh,7,False,1.0,0.511,1,1
ACC-000460,Copeland-Barnes,Insurance,1-50,0.871,none,54,False,1.0,0.7867,1,1
ACC-000461,"Stevens, Reyes and Mcgee",Financial Services,201-1000,0.893,funding_round,9,True,1.0,0.9155,1,1
ACC-000462,Edwards-Murray,Retail,201-1000,0.497,none,23,False,1.0,0.6094,0,0
ACC-000463,Lopez-Martin,Financial Services,1001-5000,0.917,funding_round,27,False,1.0,0.9,1,1
ACC-000464,Massey-Contreras,Insurance,5000+,0.724,compliance_mandate,2,True,1.0,0.7566,1,1
ACC-000465,"Valentine, Evans and Stuart",Healthcare,1-50,0.605,none,3,False,1.0,0.7296,1,0
ACC-000466,Copeland Group,Financial Services,201-1000,0.867,funding_round,3,False,1.0,0.575,1,1
ACC-000467,Hart-Nguyen,Real Estate,1001-5000,0.605,none,50,False,1.0,0.7688,1,0
ACC-000468,Strickland Inc,Real Estate,201-1000,0.894,leadership_change,2,True,1.0,0.8519,1,1
ACC-000469,"Hicks, Travis and King",Real Estate,201-1000,0.592,funding_round,26,False,0.0,0.4023,0,0
ACC-000470,Golden Ltd,Insurance,51-200,0.797,none,23,True,0.0,,0,1
ACC-000471,Collins Inc,Government,1001-5000,0.779,tech_refresh,14,False,1.0,0.6473,1,1
ACC-000472,"Velasquez, Dougherty and Arellano",Real Estate,5000+,0.687,none,29,False,1.0,0.8588,1,1
ACC-000473,"Washington, Parker and Bartlett",Legal,1-50,1.0,none,16,False,0.0,0.8649,0,1
ACC-000474,Zimmerman-Robertson,Technology,51-200,0.452,none,2,False,0.0,0.5381,0,0
ACC-000475,Douglas LLC,Manufacturing,1-50,0.566,leadership_change,11,False,1.0,0.472,1,0
ACC-000476,"Brooks, Mcdonald and Elliott",Real Estate,201-1000,0.875,compliance_mandate,60,False,1.0,0.4002,1,1
ACC-000477,"Reynolds, Hamilton and Hamilton",Retail,201-1000,0.301,tech_refresh,5,False,0.0,0.2859,0,0
ACC-000478,"Scott, Tran and Martin",Technology,1-50,0.719,none,21,False,1.0,0.4205,1,1
ACC-000479,"Bass, Lambert and Evans",Financial Services,51-200,0.731,compliance_mandate,2,False,1.0,0.5988,1,1
ACC-000480,"Brown, Stewart and Brown",Real Estate,201-1000,0.728,none,36,False,1.0,0.7292,1,1
ACC-000481,Bender-Roberts,Technology,51-200,0.662,compliance_mandate,9,False,0.0,0.428,0,1
ACC-000482,Martinez-Luna,Manufacturing,1001-5000,0.475,funding_round,5,False,0.0,0.1242,0,0
ACC-000483,"Wells, Taylor and Thompson",Government,1-50,0.502,none,3,False,1.0,0.7373,1,0
ACC-000484,Miller Inc,Real Estate,1001-5000,0.937,compliance_mandate,16,False,1.0,0.8247,1,1
ACC-000485,Dennis Group,Real Estate,1-50,0.774,compliance_mandate,82,False,1.0,0.0738,1,1
ACC-000486,Morgan Inc,Financial Services,1001-5000,0.735,none,59,False,1.0,0.4778,1,1
ACC-000487,Payne LLC,Real Estate,1-50,0.835,tech_refresh,16,False,0.0,0.614,0,1
ACC-000488,Macdonald-Clayton,Government,1001-5000,0.501,none,109,False,1.0,0.6837,1,0
ACC-000489,Morgan-Mccarty,Healthcare,51-200,0.704,none,19,True,1.0,0.5828,1,1
ACC-000490,Hernandez PLC,Legal,201-1000,0.914,none,66,True,1.0,0.8474,1,1
ACC-000491,Smith Inc,Retail,1-50,0.483,none,52,False,0.0,0.5774,0,0
ACC-000492,"Lynn, Gutierrez and Singh",Government,51-200,0.788,funding_round,2,False,1.0,0.7065,1,1
ACC-000493,Jones LLC,Healthcare,1-50,0.623,none,38,False,1.0,0.8463,1,0
ACC-000494,"Jackson, Lopez and Mullins",Retail,51-200,0.371,none,35,False,1.0,0.379,0,0
ACC-000495,Young and Sons,Healthcare,1-50,0.642,leadership_change,78,False,1.0,0.8172,1,0
ACC-000496,Golden-Bauer,Technology,51-200,0.597,tech_refresh,5,False,1.0,0.792,1,0
ACC-000497,"Thomas, Love and Smith",Retail,1-50,0.542,none,42,False,0.0,,0,0
ACC-000498,Flores Group,Government,1-50,0.586,compliance_mandate,2,False,1.0,0.779,1,0
ACC-000499,"Guzman, Hubbard and Tate",Insurance,51-200,0.733,none,2,True,0.0,0.3135,0,1
ACC-000500,Lewis PLC,Technology,1-50,0.571,none,10,False,0.0,0.211,0,0
ACC-000501,Mckinney LLC,Healthcare,201-1000,0.606,tech_refresh,9,False,0.0,0.4107,0,0
ACC-000502,Ward-Schneider,Retail,201-1000,0.244,compliance_mandate,37,False,1.0,0.4778,0,0
ACC-000503,Hernandez PLC,Financial Services,51-200,0.737,leadership_change,4,False,1.0,0.6609,1,1
ACC-000504,Hernandez-Rowland,Manufacturing,1-50,0.572,leadership_change,6,True,0.0,0.4855,0,0
ACC-000505,Kennedy-White,Healthcare,1-50,0.74,none,4,False,1.0,0.4855,1,1
ACC-000506,Ball-Johnson,Technology,51-200,0.406,tech_refresh,2,False,0.0,0.1214,0,0
ACC-000507,"Lynch, Woods and Armstrong",Legal,1-50,0.817,tech_refresh,13,False,1.0,0.8434,1,1
ACC-000508,Simon Inc,Legal,1001-5000,0.681,none,24,False,1.0,0.8518,1,1
ACC-000509,Ewing LLC,Healthcare,1001-5000,0.719,funding_round,42,False,1.0,0.7534,1,1
ACC-000510,Smith Inc,Technology,1-50,0.494,none,68,False,0.0,0.6398,0,0
ACC-000511,Robinson-Scott,Real Estate,1-50,0.86,none,0,False,0.0,,0,1
ACC-000512,Boyer Group,Retail,51-200,0.331,compliance_mandate,19,False,1.0,0.7363,0,0
ACC-000513,Moore and Sons,Real Estate,5000+,0.738,none,61,False,1.0,0.3554,1,1
ACC-000514,"Pitts, Green and Larsen",Insurance,51-200,0.819,none,46,True,1.0,0.8572,1,1
ACC-000515,Pollard-Lloyd,Real Estate,51-200,0.682,tech_refresh,1,False,1.0,0.6562,1,1
