account_id,company_name,industry,company_size,icp_fit_score,trigger_event,days_since_last_touch,existing_customer,any_converted,max_prob,account_ptb_label
ACC-000278,Fletcher Ltd,Insurance,51-200,0.766,none,37,False,1.0,0.5828,1
ACC-000279,"Simpson, Martinez and Williamson",Retail,51-200,0.198,leadership_change,21,False,0.0,0.4992,0
ACC-000280,Collins PLC,Manufacturing,1001-5000,0.298,funding_round,66,False,0.0,,0
ACC-000281,Thomas LLC,Manufacturing,201-1000,0.579,none,1,False,1.0,0.6611,1
ACC-000282,"Little, Lewis and Shields",Technology,51-200,0.587,funding_round,116,True,1.0,0.9233,1
ACC-000283,Gibbs Inc,Technology,1-50,0.64,compliance_mandate,42,False,1.0,0.7598,1
ACC-000284,Gould Group,Healthcare,1-50,0.814,tech_refresh,9,False,1.0,0.8249,1
ACC-000285,"Mays, Reynolds and Blanchard",Real Estate,1-50,0.847,none,2,False,1.0,0.7005,1
ACC-000286,"Taylor, Jenkins and Bowers",Retail,1001-5000,0.325,none,10,False,1.0,0.8865,0
ACC-000287,"Cabrera, Hayes and Thornton",Real Estate,1-50,0.753,none,50,False,1.0,0.5912,1
ACC-000288,"Foster, Diaz and Graham",Real Estate,1-50,0.66,none,14,False,0.0,,0
ACC-000289,Adams-Hamilton,Legal,1-50,0.874,leadership_change,41,False,1.0,0.7823,1
ACC-000290,"Savage, Chen and Robinson",Government,1-50,0.723,tech_refresh,1,False,1.0,0.8139,1
ACC-000291,"Parks, Watkins and Johnson",Healthcare,51-200,0.716,none,25,False,1.0,0.6211,1
ACC-000292,Hopkins-Serrano,Healthcare,1-50,0.532,none,21,False,1.0,0.8207,1
ACC-000293,Newton Group,Real Estate,201-1000,0.712,tech_refresh,13,False,1.0,0.9131,1
ACC-000294,Johnson-Mcguire,Legal,1-50,0.772,leadership_change,8,False,0.0,0.3778,0
ACC-000295,Morris-Munoz,Insurance,1-50,0.713,none,3,False,1.0,0.8253,1
ACC-000296,Hart Inc,Healthcare,1001-5000,0.685,none,10,True,1.0,0.852,1
ACC-000297,Harper Ltd,Insurance,5000+,0.814,none,149,False,1.0,0.5335,1
ACC-000298,"Norris, Murphy and Taylor",Legal,1-50,0.906,leadership_change,12,False,0.0,0.2937,0
ACC-000299,Eaton-Black,Financial Services,1001-5000,0.569,none,4,False,1.0,0.7684,1
ACC-000300,Brown LLC,Technology,201-1000,0.568,none,24,False,1.0,0.6264,1
ACC-000301,Martin-Smith,Legal,201-1000,1.0,compliance_mandate,10,False,1.0,0.8376,1
ACC-000302,Wilson LLC,Financial Services,201-1000,0.795,none,10,False,1.0,0.8021,1
ACC-000303,Thompson Inc,Government,51-200,0.74,none,138,False,1.0,0.5432,1
ACC-000304,"Burton, Hill and Walters",Government,201-1000,0.554,none,5,False,0.0,0.6107,0
ACC-000305,Santana and Sons,Legal,5000+,0.99,tech_refresh,61,False,1.0,0.7909,1
ACC-000306,Gardner-Casey,Real Estate,51-200,0.943,none,1,False,1.0,0.8855,1
ACC-000307,Palmer and Sons,Manufacturing,1-50,0.366,none,24,False,1.0,0.6473,0
ACC-000308,Clarke-Williams,Government,201-1000,0.406,funding_round,58,False,1.0,0.6695,0
ACC-000309,Phillips Ltd,Legal,1-50,0.72,leadership_change,11,False,1.0,0.8276,1
ACC-000310,Parker Inc,Technology,51-200,0.485,none,44,False,0.0,0.5639,0
ACC-000311,Black-Torres,Financial Services,1-50,0.661,compliance_mandate,47,False,1.0,0.7418,1
ACC-000312,Smith PLC,Legal,51-200,0.844,none,10,True,1.0,0.4405,1
ACC-000313,Hawkins-Wilson,Healthcare,5000+,0.591,funding_round,58,False,0.0,0.8204,0
ACC-000314,Preston-Hanna,Financial Services,51-200,0.881,none,20,False,0.0,0.8022,0
ACC-000315,"Lewis, Sims and Garcia",Technology,51-200,0.627,none,120,False,1.0,0.5562,1
ACC-000316,"Harrington, Ross and Richards",Retail,51-200,0.473,none,5,True,0.0,0.6445,0
ACC-000317,"Hunt, Boyer and Hall",Insurance,1-50,0.981,none,1,False,0.0,0.6393,0
ACC-000318,"Fox, Powers and Thompson",Retail,201-1000,0.405,compliance_mandate,40,False,0.0,0.3205,0
ACC-000319,Carter Group,Manufacturing,201-1000,0.388,none,21,True,1.0,0.6357,0
ACC-000320,"Olson, Barnes and Brooks",Real Estate,1-50,0.753,none,24,False,1.0,0.6802,1
ACC-000321,Cruz Inc,Government,201-1000,0.507,none,12,False,1.0,0.6346,1
ACC-000322,Snyder Inc,Retail,201-1000,0.326,none,37,False,1.0,0.5483,0
ACC-000323,Cruz Inc,Healthcare,51-200,0.855,funding_round,41,True,1.0,0.9664,1
ACC-000324,Tapia PLC,Legal,201-1000,0.824,none,33,False,0.0,,0
ACC-000325,Mendoza-Mendoza,Retail,1-50,0.501,none,79,False,1.0,0.5648,1
ACC-000326,Meyers PLC,Government,51-200,0.609,none,28,False,1.0,0.5838,1
ACC-000327,Ellis-Gallagher,Government,5000+,0.438,none,26,False,1.0,0.3938,0
ACC-000328,"Thompson, Hart and Noble",Healthcare,51-200,0.358,tech_refresh,25,False,1.0,0.4114,0
ACC-000329,Compton-Peterson,Financial Services,5000+,0.659,none,19,True,1.0,0.5396,1
ACC-000330,"Carr, Peterson and Henderson",Manufacturing,51-200,0.414,leadership_change,2,False,1.0,0.3954,0
ACC-000331,Hart-Moore,Financial Services,1-50,0.782,none,31,False,0.0,,0
ACC-000332,Choi-Martinez,Real Estate,51-200,0.811,none,12,False,1.0,0.7973,1
ACC-000333,"Moon, Shaw and King",Manufacturing,201-1000,0.565,tech_refresh,17,False,1.0,0.8004,1
ACC-000334,"Nicholson, Turner and Vazquez",Real Estate,1-50,0.745,tech_refresh,51,False,1.0,0.6254,1
ACC-000335,Joyce-Lawson,Legal,201-1000,0.647,tech_refresh,19,False,1.0,0.8422,1
ACC-000336,Morales Ltd,Retail,51-200,0.503,tech_refresh,77,False,1.0,0.7941,1
ACC-000337,Thomas PLC,Government,51-200,0.65,funding_round,18,False,0.0,,0
ACC-000338,"Aguirre, Sullivan and Davis",Real Estate,201-1000,0.692,none,10,True,1.0,0.9345,1
ACC-000339,Collier-Robinson,Real Estate,1001-5000,0.643,none,198,False,1.0,0.6379,1
ACC-000340,"Hunt, Parsons and Morgan",Healthcare,51-200,0.573,funding_round,6,True,1.0,0.6099,1
ACC-000341,Montgomery and Sons,Financial Services,1-50,0.767,none,46,True,1.0,0.7499,1
ACC-000342,"French, Gross and Wilson",Technology,51-200,0.42,none,13,False,1.0,0.7071,0
ACC-000343,"Frank, Simpson and Richardson",Manufacturing,1-50,0.425,tech_refresh,63,True,1.0,0.7682,0
ACC-000344,"Reeves, Williams and Martin",Insurance,201-1000,0.676,funding_round,43,False,1.0,0.8314,1
ACC-000345,"Robles, Perez and Ford",Healthcare,51-200,0.867,none,35,True,1.0,0.7924,1
ACC-000346,Thomas Inc,Financial Services,201-1000,0.862,none,22,False,1.0,0.7862,1
ACC-000347,"Johnson, Johnson and Arroyo",Real Estate,201-1000,0.613,leadership_change,9,False,0.0,0.5787,0
ACC-000348,Vargas-Simon,Manufacturing,1-50,0.418,none,22,False,1.0,0.5219,0
ACC-000349,"Arnold, Wood and Johnston",Manufacturing,1-50,0.321,tech_refresh,2,False,1.0,0.7806,0
ACC-000350,Patton Group,Technology,5000+,0.411,none,68,False,0.0,0.5202,0
ACC-000351,Summers-Mitchell,Financial Services,1001-5000,0.756,funding_round,4,False,1.0,0.9346,1
ACC-000352,"Parker, Mcclure and Davis",Financial Services,201-1000,0.776,funding_round,10,False,1.0,0.8455,1
ACC-000353,Harris-Ayala,Manufacturing,1-50,0.573,compliance_mandate,15,False,1.0,0.6201,1
ACC-000354,"Carter, Lara and Mcpherson",Technology,5000+,0.428,none,10,False,1.0,0.3945,0
ACC-000355,Gross PLC,Legal,51-200,0.796,leadership_change,9,False,1.0,0.8147,1
ACC-000356,Taylor-Knapp,Manufacturing,1001-5000,0.369,funding_round,46,False,0.0,0.3202,0
ACC-000357,Carey LLC,Real Estate,201-1000,0.538,none,2,False,1.0,0.7329,1
ACC-000358,"Taylor, Wang and Burns",Government,1-50,0.84,leadership_change,1,False,0.0,0.5025,0
ACC-000359,Wilson Inc,Real Estate,1001-5000,0.826,compliance_mandate,5,False,1.0,0.7564,1
ACC-000360,Macdonald-Salas,Legal,1-50,0.92,none,3,True,1.0,0.898,1
ACC-000361,"Glenn, Murphy and Wolf",Manufacturing,201-1000,0.508,none,15,False,0.0,0.4034,0
ACC-000362,Reyes LLC,Retail,51-200,0.363,none,35,False,1.0,0.7043,0
ACC-000363,Burke-Torres,Real Estate,201-1000,0.573,none,23,False,1.0,0.845,1
ACC-000364,"Collins, Farmer and Dalton",Legal,1001-5000,0.904,none,24,True,0.0,,0
ACC-000365,Johnson Inc,Real Estate,51-200,0.708,none,2,False,1.0,0.739,1
ACC-000366,"Howard, Walker and Flynn",Government,1-50,0.716,leadership_change,2,False,1.0,0.7361,1
ACC-000367,Smith-Wyatt,Insurance,201-1000,0.686,tech_refresh,0,False,1.0,0.8506,1
ACC-000368,Washington LLC,Insurance,1-50,0.581,tech_refresh,1,False,1.0,0.7937,1
ACC-000369,Smith Ltd,Technology,1001-5000,0.625,none,58,False,1.0,0.576,1
ACC-000370,"Dalton, Herrera and Smith",Financial Services,1-50,1.0,none,57,True,1.0,0.7571,1
ACC-000371,Gonzalez and Sons,Healthcare,51-200,0.707,none,39,False,0.0,0.3498,0
ACC-000372,Chang PLC,Government,1001-5000,0.423,none,42,False,1.0,0.7439,0
ACC-000373,Hurst Ltd,Technology,51-200,0.707,none,28,True,1.0,0.8533,1
ACC-000374,Reeves and Sons,Real Estate,1-50,0.744,none,124,False,1.0,0.7101,1
ACC-000375,Shannon PLC,Real Estate,51-200,0.879,leadership_change,31,False,1.0,0.7727,1
ACC-000376,"Hawkins, Moore and Cooper",Financial Services,51-200,0.91,tech_refresh,15,True,1.0,0.7117,1
ACC-000377,Patel LLC,Government,51-200,0.739,none,60,True,0.0,,0
ACC-000378,Atkinson PLC,Legal,5000+,0.683,leadership_change,50,False,1.0,0.5924,1
ACC-000379,Duncan-Dyer,Government,51-200,0.633,none,22,True,0.0,0.5697,0
ACC-000380,Thomas-Snyder,Technology,1-50,0.614,none,2,True,0.0,0.4806,0
ACC-000381,Patterson-Mccoy,Manufacturing,1-50,0.419,none,21,True,1.0,0.9071,0
ACC-000382,"Johnson, Morales and Brown",Insurance,51-200,0.491,none,2,True,1.0,0.7445,0
ACC-000383,Walton-Rice,Real Estate,1-50,0.819,tech_refresh,32,False,0.0,0.3981,0
ACC-000384,Webb-Willis,Government,51-200,0.656,leadership_change,43,False,1.0,0.5877,1
ACC-000385,"Cannon, Henderson and Wright",Technology,51-200,0.561,compliance_mandate,29,False,1.0,0.7849,1
ACC-000386,Hickman and Sons,Technology,5000+,0.581,none,18,True,1.0,0.8825,1
ACC-000387,Wade LLC,Financial Services,201-1000,0.789,funding_round,104,True,1.0,0.8669,1
ACC-000388,Novak-Smith,Retail,51-200,0.46,none,3,False,1.0,0.7872,0
ACC-000389,"Cook, Johnson and Torres",Legal,51-200,0.908,none,9,False,1.0,0.7583,1
ACC-000390,Hall PLC,Retail,51-200,0.303,none,34,True,1.0,0.7941,0
ACC-000391,"Garrison, Kelly and Porter",Legal,51-200,0.837,none,10,False,1.0,0.9145,1
ACC-000392,"Stevenson, Stewart and Oneal",Retail,201-1000,0.439,compliance_mandate,11,False,1.0,0.5314,0
ACC-000393,Singh-Harmon,Insurance,1-50,0.788,funding_round,10,False,1.0,0.6342,1
ACC-000394,Nichols-Paul,Insurance,51-200,0.664,none,40,False,1.0,0.4749,1
ACC-000395,Garcia-Daugherty,Healthcare,1-50,0.665,none,40,True,1.0,0.9363,1
ACC-000396,"Jacobs, Flores and Robinson",Real Estate,1001-5000,0.872,none,39,False,1.0,0.6024,1
ACC-000397,Lewis-Brooks,Insurance,51-200,0.687,none,28,False,1.0,0.6269,1
ACC-000398,Phillips and Sons,Retail,1-50,0.738,tech_refresh,20,False,1.0,0.8083,1
ACC-000399,Dyer PLC,Insurance,51-200,0.621,none,14,False,1.0,0.6896,1
ACC-000400,Warren PLC,Government,201-1000,0.661,none,15,False,1.0,0.6982,1
ACC-000401,"Martin, Lutz and Hall",Legal,201-1000,0.677,tech_refresh,54,False,0.0,,0
ACC-000402,Fry Group,Technology,51-200,0.791,none,17,True,0.0,0.5466,0
ACC-000403,"Martinez, Burgess and Cole",Healthcare,51-200,0.654,none,5,False,1.0,0.7645,1
ACC-000404,Johnson and Sons,Legal,51-200,0.802,none,89,False,1.0,0.8753,1
ACC-000405,Ruiz Inc,Manufacturing,51-200,0.58,none,124,False,0.0,0.5193,0
ACC-000406,Hunter-Hernandez,Real Estate,51-200,0.895,tech_refresh,6,True,1.0,0.3678,1
ACC-000407,Goodman-Ware,Financial Services,51-200,0.852,leadership_change,69,False,0.0,,0
ACC-000408,"Johnson, Mejia and Kirby",Government,201-1000,0.508,leadership_change,56,False,1.0,0.585,1
ACC-000409,Howard Ltd,Government,1-50,0.618,none,52,False,1.0,0.4859,1
ACC-000410,Lindsey Ltd,Technology,1-50,0.396,leadership_change,4,True,1.0,0.2468,0
ACC-000411,Palmer-Graham,Real Estate,1001-5000,0.789,none,19,False,1.0,0.2545,1
ACC-000412,"Fitzgerald, Powell and Preston",Healthcare,201-1000,0.763,none,1,False,1.0,0.2485,1
ACC-000413,Avery Group,Retail,1-50,0.393,leadership_change,69,False,0.0,0.0333,0
ACC-000414,Mcconnell PLC,Healthcare,51-200,0.774,none,7,False,0.0,0.5579,0
ACC-000415,"Perry, Cole and Petersen",Technology,51-200,0.616,tech_refresh,5,False,1.0,0.9219,1
ACC-000416,Wall-Simmons,Financial Services,51-200,0.945,none,115,False,1.0,0.9099,1
ACC-000417,Cross Ltd,Healthcare,1001-5000,0.7,none,42,True,1.0,0.723,1
ACC-000418,Collins PLC,Legal,5000+,0.747,none,11,False,1.0,0.695,1
ACC-000419,Paul-Hernandez,Legal,51-200,0.902,compliance_mandate,5,False,1.0,0.8202,1
ACC-000420,"Rojas, Barry and Butler",Financial Services,1001-5000,1.0,funding_round,5,True,1.0,0.8018,1
ACC-000421,"Hill, Wright and Pena",Retail,1-50,0.544,none,65,True,1.0,0.5944,1
ACC-000422,Prince and Sons,Insurance,1001-5000,0.689,none,6,False,1.0,0.6757,1
ACC-000423,Taylor-Morrison,Government,1-50,0.548,none,17,False,1.0,0.553,1
ACC-000424,"James, Rose and Brown",Financial Services,5000+,0.881,compliance_mandate,0,False,1.0,0.6328,1
ACC-000425,Garrett-Jones,Technology,1001-5000,0.61,leadership_change,20,False,1.0,0.6459,1
ACC-000426,Velez PLC,Financial Services,51-200,0.9,none,32,False,1.0,0.7051,1
ACC-000427,Johnson-Hansen,Real Estate,51-200,0.862,compliance_mandate,8,True,1.0,0.7397,1
ACC-000428,Johnson-Jones,Technology,1001-5000,0.364,none,0,True,1.0,0.4844,0
ACC-000429,Patton-Malone,Retail,201-1000,0.732,none,5,True,1.0,0.6688,1
ACC-000430,Pugh PLC,Government,201-1000,0.353,none,18,False,1.0,0.1013,0
ACC-000431,Le PLC,Manufacturing,1-50,0.367,none,31,False,1.0,0.8081,0
ACC-000432,Butler Group,Healthcare,201-1000,0.674,compliance_mandate,19,False,0.0,0.5802,0
ACC-000433,Mason Group,Government,1-50,0.745,tech_refresh,42,False,0.0,,0
ACC-000434,"Meyer, Bennett and Morrow",Technology,51-200,0.854,none,7,False,1.0,0.5043,1
ACC-000435,"Lopez, Lawson and Howell",Real Estate,1-50,0.895,none,12,False,1.0,0.7738,1
ACC-000436,"Spencer, Evans and Hicks",Government,1001-5000,0.307,none,29,False,1.0,0.4253,0
ACC-000437,Sampson-Brown,Financial Services,201-1000,0.817,leadership_change,99,False,1.0,0.6837,1
ACC-000438,Mercer and Sons,Insurance,5000+,0.557,funding_round,44,False,1.0,0.5346,1
ACC-000439,"Hebert, Marquez and Walsh",Retail,5000+,0.485,none,28,False,1.0,0.4682,0
ACC-000440,Thompson Ltd,Government,1-50,0.578,funding_round,30,False,1.0,0.9356,1
ACC-000441,"Walters, Rios and Fitzpatrick",Manufacturing,201-1000,0.484,leadership_change,78,False,1.0,0.4983,0
ACC-000442,"Barajas, Anderson and White",Financial Services,1-50,0.885,none,68,False,1.0,0.7553,1
ACC-000443,"Flores, Lee and Walker",Manufacturing,1-50,0.639,none,102,False,1.0,0.5147,1
ACC-000444,Barnett-Cantrell,Real Estate,51-200,0.724,none,23,False,1.0,0.706,1
ACC-000445,"Mills, Spencer and Ramirez",Manufacturing,51-200,0.636,none,7,True,0.0,0.5373,0
ACC-000446,May-Reyes,Healthcare,5000+,0.648,none,2,False,1.0,0.6115,1
ACC-000447,Gonzalez Group,Real Estate,1001-5000,0.812,leadership_change,21,True,1.0,0.7115,1
ACC-000448,Fernandez Ltd,Insurance,5000+,0.783,none,16,False,1.0,0.4375,1
ACC-000449,Parker-Bradley,Manufacturing,51-200,0.333,none,45,False,1.0,0.7234,0
ACC-000450,Pruitt Inc,Healthcare,201-1000,0.742,compliance_mandate,13,True,1.0,0.7776,1
ACC-000451,Pope LLC,Financial Services,5000+,0.751,none,32,False,0.0,,0
ACC-000452,"Terrell, Blackburn and Carlson",Retail,1-50,0.17,none,126,True,0.0,0.6685,0
ACC-000453,"Richardson, Maldonado and Walker",Real Estate,1-50,0.716,none,21,False,1.0,0.8285,1
ACC-000454,Foley-Mcintyre,Government,201-1000,0.545,none,6,False,1.0,0.659,1
ACC-000455,"Whitehead, Caldwell and Hernandez",Real Estate,201-1000,0.556,funding_round,62,True,1.0,0.7467,1
ACC-000456,Combs-Welch,Financial Services,51-200,0.876,none,0,False,1.0,0.7131,1
ACC-000457,Meyer LLC,Insurance,51-200,0.852,none,10,False,1.0,0.7978,1
ACC-000458,Nelson PLC,Government,5000+,0.516,none,22,False,1.0,0.4517,1
ACC-000459,"Booker, Miller and Bauer",Real Estate,51-200,0.785,tech_refresh,7,False,1.0,0.511,1
ACC-000460,Long-Payne,Insurance,1-50,0.871,none,54,False,1.0,0.7867,1
ACC-000461,Fuentes-Russo,Financial Services,201-1000,0.893,funding_round,9,True,1.0,0.9155,1
ACC-000462,"Jenkins, Pace and Snyder",Retail,201-1000,0.497,none,23,False,1.0,0.6094,0
ACC-000463,Hernandez-Blevins,Financial Services,1001-5000,0.917,funding_round,27,False,1.0,0.9,1
ACC-000464,"Price, Palmer and Pope",Insurance,5000+,0.724,compliance_mandate,2,True,1.0,0.7566,1
ACC-000465,Fuller-Rowe,Healthcare,1-50,0.605,none,3,False,1.0,0.7296,1
ACC-000466,"Hunter, Keller and Day",Financial Services,201-1000,0.867,funding_round,3,False,1.0,0.575,1
ACC-000467,"Lucas, King and Adams",Real Estate,1001-5000,0.605,none,50,False,1.0,0.7688,1
ACC-000468,"Sweeney, Long and Hopkins",Real Estate,201-1000,0.894,leadership_change,2,True,1.0,0.8519,1
ACC-000469,Cuevas-Williams,Real Estate,201-1000,0.592,funding_round,26,False,0.0,0.4023,0
ACC-000470,Morgan and Sons,Insurance,51-200,0.797,none,23,True,0.0,,0
ACC-000471,"Castro, Lee and Carson",Government,1001-5000,0.779,tech_refresh,14,False,1.0,0.6473,1
ACC-000472,"Archer, Long and York",Real Estate,5000+,0.687,none,29,False,1.0,0.8588,1
ACC-000473,"Carter, Vincent and Smith",Legal,1-50,1.0,none,16,False,0.0,0.8649,0
ACC-000474,"Mckay, Fisher and Perez",Technology,51-200,0.452,none,2,False,0.0,0.5381,0
ACC-000475,Simon Ltd,Manufacturing,1-50,0.566,leadership_change,11,False,1.0,0.472,1
ACC-000476,"Miller, Wolf and Hernandez",Real Estate,201-1000,0.875,compliance_mandate,60,False,1.0,0.4002,1
ACC-000477,"Dougherty, Fisher and Dickerson",Retail,201-1000,0.301,tech_refresh,5,False,0.0,0.2859,0
ACC-000478,Anderson PLC,Technology,1-50,0.719,none,21,False,1.0,0.4205,1
ACC-000479,Sanford-Lynch,Financial Services,51-200,0.731,compliance_mandate,2,False,1.0,0.5988,1
ACC-000480,"Weeks, Smith and Newton",Real Estate,201-1000,0.728,none,36,False,1.0,0.7292,1
ACC-000481,Richardson and Sons,Technology,51-200,0.662,compliance_mandate,9,False,0.0,0.428,0
ACC-000482,Jackson LLC,Manufacturing,1001-5000,0.475,funding_round,5,False,0.0,0.1242,0
ACC-000483,Hernandez-Bush,Government,1-50,0.502,none,3,False,1.0,0.7373,1
ACC-000484,Krause-Wilson,Real Estate,1001-5000,0.937,compliance_mandate,16,False,1.0,0.8247,1
ACC-000485,Mata-Ruiz,Real Estate,1-50,0.774,compliance_mandate,82,False,1.0,0.0738,1
ACC-000486,"Scott, Holland and Phillips",Financial Services,1001-5000,0.735,none,59,False,1.0,0.4778,1
ACC-000487,"Mitchell, Randolph and Brown",Real Estate,1-50,0.835,tech_refresh,16,False,0.0,0.614,0
ACC-000488,"Miller, Crawford and Glover",Government,1001-5000,0.501,none,109,False,1.0,0.6837,1
ACC-000489,"Lawrence, Vaughn and Ellison",Healthcare,51-200,0.704,none,19,True,1.0,0.5828,1
ACC-000490,"Hernandez, Fernandez and Scott",Legal,201-1000,0.914,none,66,True,1.0,0.8474,1
ACC-000491,"Kelley, Boyd and Patterson",Retail,1-50,0.483,none,52,False,0.0,0.5774,0
ACC-000492,"Davis, Armstrong and Haynes",Government,51-200,0.788,funding_round,2,False,1.0,0.7065,1
ACC-000493,Greene Ltd,Healthcare,1-50,0.623,none,38,False,1.0,0.8463,1
ACC-000494,Robinson LLC,Retail,51-200,0.371,none,35,False,1.0,0.379,0
ACC-000495,"Shelton, Miller and Knight",Healthcare,1-50,0.642,leadership_change,78,False,1.0,0.8172,1
ACC-000496,"Espinoza, Cohen and Torres",Technology,51-200,0.597,tech_refresh,5,False,1.0,0.792,1
ACC-000497,Hernandez Ltd,Retail,1-50,0.542,none,42,False,0.0,,0
ACC-000498,Mccarthy-Dean,Government,1-50,0.586,compliance_mandate,2,False,1.0,0.779,1
ACC-000499,Hardy-Herman,Insurance,51-200,0.733,none,2,True,0.0,0.3135,0
ACC-000500,Ramirez LLC,Technology,1-50,0.571,none,10,False,0.0,0.211,0
ACC-000501,"Woodard, Gonzales and Davis",Healthcare,201-1000,0.606,tech_refresh,9,False,0.0,0.4107,0
ACC-000502,Durham-Hicks,Retail,201-1000,0.244,compliance_mandate,37,False,1.0,0.4778,0
ACC-000503,"Valdez, Schultz and Duncan",Financial Services,51-200,0.737,leadership_change,4,False,1.0,0.6609,1
ACC-000504,Johnson Inc,Manufacturing,1-50,0.572,leadership_change,6,True,0.0,0.4855,0
ACC-000505,Garcia-Merritt,Healthcare,1-50,0.74,none,4,False,1.0,0.4855,1
ACC-000506,"Ingram, Miller and Brooks",Technology,51-200,0.406,tech_refresh,2,False,0.0,0.1214,0
ACC-000507,"Burgess, Bailey and Black",Legal,1-50,0.817,tech_refresh,13,False,1.0,0.8434,1
ACC-000508,Jones Ltd,Legal,1001-5000,0.681,none,24,False,1.0,0.8518,1
ACC-000509,Medina LLC,Healthcare,1001-5000,0.719,funding_round,42,False,1.0,0.7534,1
ACC-000510,Casey Ltd,Technology,1-50,0.494,none,68,False,0.0,0.6398,0
ACC-000511,Lyons-Porter,Real Estate,1-50,0.86,none,0,False,0.0,,0
ACC-000512,Washington-Carlson,Retail,51-200,0.331,compliance_mandate,19,False,1.0,0.7363,0
ACC-000513,Alexander Inc,Real Estate,5000+,0.738,none,61,False,1.0,0.3554,1
ACC-000514,Miller-Duke,Insurance,51-200,0.819,none,46,True,1.0,0.8572,1
ACC-000515,Weaver Inc,Real Estate,51-200,0.682,tech_refresh,1,False,1.0,0.6562,1
ACC-000516,"Adams, Johnson and Sawyer",Insurance,1-50,0.585,none,40,False,1.0,0.5645,1
ACC-000517,Johnson-Harris,Technology,51-200,0.551,none,2,False,1.0,0.7457,1
ACC-000518,Brown-Sullivan,Legal,51-200,0.715,none,51,True,0.0,,0
ACC-000519,Warren Group,Legal,1-50,0.886,tech_refresh,22,False,1.0,0.8855,1
ACC-000520,"Henry, Robinson and Carter",Technology,1-50,0.668,none,41,False,0.0,0.3385,0
ACC-000521,Edwards Inc,Insurance,51-200,0.817,none,12,False,1.0,0.3849,1
ACC-000522,Jones Inc,Manufacturing,5000+,0.37,leadership_change,4,False,1.0,0.7872,0
ACC-000523,Robinson LLC,Financial Services,201-1000,0.967,none,2,False,1.0,0.573,1
ACC-000524,Jackson PLC,Government,201-1000,0.789,none,4,False,0.0,0.322,0
ACC-000525,Miller Group,Financial Services,1-50,0.674,leadership_change,39,False,1.0,0.7379,1
ACC-000526,Ho Inc,Real Estate,51-200,0.861,funding_round,27,False,1.0,0.5444,1
ACC-000527,"Foley, Madden and Flores",Retail,51-200,0.319,none,6,True,1.0,0.8668,0
ACC-000528,Rodriguez-Carroll,Healthcare,1-50,0.586,none,25,False,1.0,0.6758,1
ACC-000529,Bryant-Harris,Insurance,51-200,0.84,tech_refresh,98,True,1.0,0.5278,1
ACC-000530,Morrison-Myers,Financial Services,1-50,0.802,none,7,True,1.0,0.9146,1
ACC-000531,"Smith, Williams and Lopez",Retail,1-50,0.32,tech_refresh,4,False,1.0,0.4403,0
