event_id,contact_id,event_type,intent_label,days_ago
EVT-00000570,CON-0000148,meeting,neutral,24
EVT-00000571,CON-0000148,email_reply,cold,8
EVT-00000572,CON-0000148,meeting,warm,43
EVT-00000573,CON-0000149,email_open,neutral,19
EVT-00000574,CON-0000149,email_reply,cold,2
EVT-00000575,CON-0000149,content_download,neutral,4
EVT-00000576,CON-0000150,email_reply,neutral,0
EVT-00000577,CON-0000150,email_open,hot,2
EVT-00000578,CON-0000150,email_open,warm,0
EVT-00000579,CON-0000151,content_download,hot,18
EVT-00000580,CON-0000151,email_reply,warm,29
EVT-00000581,CON-0000151,content_download,neutral,5
EVT-00000582,CON-0000152,meeting,neutral,44
EVT-00000583,CON-0000152,meeting,hot,73
EVT-00000584,CON-0000152,email_open,hot,19
EVT-00000585,CON-0000153,meeting,warm,17
EVT-00000586,CON-0000154,content_download,hot,10
EVT-00000587,CON-0000154,content_download,cold,5
EVT-00000588,CON-0000154,email_reply,neutral,40
EVT-00000589,CON-0000154,email_reply,hot,17
EVT-00000590,CON-0000154,meeting,neutral,7
EVT-00000591,CON-0000155,meeting,hot,15
EVT-00000592,CON-0000155,content_download,warm,2
EVT-00000593,CON-0000156,email_reply,cold,9
EVT-00000594,CON-0000156,meeting,warm,9
EVT-00000595,CON-0000156,email_open,hot,15
EVT-00000596,CON-0000157,content_download,neutral,25
EVT-00000597,CON-0000157,email_reply,hot,2
EVT-00000598,CON-0000157,email_reply,neutral,1
EVT-00000599,CON-0000157,email_open,hot,47
EVT-00000600,CON-0000158,email_reply,warm,31
EVT-00000601,CON-0000158,content_download,hot,4
EVT-00000602,CON-0000158,email_reply,warm,10
EVT-00000603,CON-0000159,email_reply,cold,25
EVT-00000604,CON-0000159,content_download,neutral,5
EVT-00000605,CON-0000159,email_open,hot,29
EVT-00000606,CON-0000160,content_download,neutral,16
EVT-00000607,CON-0000160,meeting,hot,29
EVT-00000608,CON-0000161,email_open,hot,5
EVT-00000609,CON-0000161,email_open,hot,8
EVT-00000610,CON-0000161,content_download,warm,11
EVT-00000611,CON-0000161,content_download,warm,1
EVT-00000612,CON-0000161,meeting,hot,21
EVT-00000613,CON-0000161,content_download,neutral,6
EVT-00000614,CON-0000162,email_reply,hot,45
EVT-00000615,CON-0000162,email_open,hot,15
EVT-00000616,CON-0000162,email_reply,hot,16
EVT-00000617,CON-0000163,meeting,hot,46
EVT-00000618,CON-0000163,email_open,warm,32
EVT-00000619,CON-0000164,meeting,neutral,2
EVT-00000620,CON-0000165,meeting,warm,11
EVT-00000621,CON-0000165,email_reply,warm,18
EVT-00000622,CON-0000165,content_download,cold,5
EVT-00000623,CON-0000165,email_reply,neutral,32
EVT-00000624,CON-0000166,meeting,hot,22
EVT-00000625,CON-0000166,email_reply,neutral,10
EVT-00000626,CON-0000166,meeting,cold,11
EVT-00000627,CON-0000166,meeting,neutral,5
EVT-00000628,CON-0000166,email_open,warm,22
EVT-00000629,CON-0000167,email_open,hot,12
EVT-00000630,CON-0000167,email_open,cold,13
EVT-00000631,CON-0000167,content_download,hot,2
EVT-00000632,CON-0000167,email_open,hot,1
EVT-00000633,CON-0000167,meeting,neutral,48
EVT-00000634,CON-0000167,meeting,warm,16
EVT-00000635,CON-0000168,email_open,hot,10
EVT-00000636,CON-0000168,content_download,hot,5
EVT-00000637,CON-0000169,meeting,cold,18
EVT-00000638,CON-0000169,content_download,cold,85
EVT-00000639,CON-0000169,email_open,hot,19
EVT-00000640,CON-0000170,meeting,hot,4
EVT-00000641,CON-0000170,email_reply,neutral,3
EVT-00000642,CON-0000170,email_reply,hot,2
EVT-00000643,CON-0000170,email_open,warm,9
EVT-00000644,CON-0000170,email_open,hot,33
EVT-00000645,CON-0000170,email_open,hot,4
EVT-00000646,CON-0000170,content_download,neutral,8
EVT-00000647,CON-0000170,meeting,hot,34
EVT-00000648,CON-0000171,email_reply,neutral,10
EVT-00000649,CON-0000171,email_reply,hot,49
EVT-00000650,CON-0000171,content_download,hot,16
EVT-00000651,CON-0000171,email_reply,hot,13
EVT-00000652,CON-0000171,meeting,hot,45
EVT-00000653,CON-0000171,meeting,hot,9
EVT-00000654,CON-0000172,email_reply,hot,13
EVT-00000655,CON-0000172,meeting,hot,3
EVT-00000656,CON-0000172,email_reply,hot,26
EVT-00000657,CON-0000173,email_open,neutral,12
EVT-00000658,CON-0000173,email_reply,neutral,86
EVT-00000659,CON-0000173,meeting,hot,11
EVT-00000660,CON-0000173,content_download,cold,18
EVT-00000661,CON-0000173,email_open,hot,12
EVT-00000662,CON-0000174,content_download,hot,19
EVT-00000663,CON-0000174,email_reply,warm,17
EVT-00000664,CON-0000174,email_reply,hot,38
EVT-00000665,CON-0000174,email_reply,hot,6
EVT-00000666,CON-0000174,email_reply,hot,10
EVT-00000667,CON-0000175,meeting,warm,5
EVT-00000668,CON-0000175,content_download,warm,54
EVT-00000669,CON-0000176,content_download,neutral,23
EVT-00000670,CON-0000177,email_reply,warm,10
EVT-00000671,CON-0000177,email_reply,hot,6
EVT-00000672,CON-0000177,email_reply,warm,6
EVT-00000673,CON-0000177,email_open,hot,15
EVT-00000674,CON-0000178,meeting,neutral,40
EVT-00000675,CON-0000179,email_reply,hot,2
EVT-00000676,CON-0000179,content_download,warm,15
EVT-00000677,CON-0000179,email_open,warm,13
EVT-00000678,CON-0000179,email_reply,hot,9
EVT-00000679,CON-0000179,email_reply,hot,17
EVT-00000680,CON-0000180,email_reply,hot,14
EVT-00000681,CON-0000180,email_open,hot,12
EVT-00000682,CON-0000180,email_reply,warm,16
EVT-00000683,CON-0000181,email_open,hot,28
EVT-00000684,CON-0000181,meeting,neutral,14
EVT-00000685,CON-0000181,email_open,hot,1
EVT-00000686,CON-0000181,email_open,hot,17
EVT-00000687,CON-0000182,content_download,neutral,4
EVT-00000688,CON-0000182,content_download,cold,1
EVT-00000689,CON-0000182,meeting,warm,35
EVT-00000690,CON-0000182,email_reply,cold,65
EVT-00000691,CON-0000182,content_download,hot,2
EVT-00000692,CON-0000183,email_reply,hot,74
EVT-00000693,CON-0000183,email_open,warm,78
EVT-00000694,CON-0000183,content_download,warm,13
EVT-00000695,CON-0000184,email_reply,warm,76
EVT-00000696,CON-0000184,email_reply,warm,42
EVT-00000697,CON-0000184,meeting,hot,75
EVT-00000698,CON-0000184,meeting,neutral,36
EVT-00000699,CON-0000184,email_open,hot,19
EVT-00000700,CON-0000185,email_open,hot,49
EVT-00000701,CON-0000185,email_open,hot,1
EVT-00000702,CON-0000187,meeting,hot,22
EVT-00000703,CON-0000187,email_open,neutral,0
EVT-00000704,CON-0000187,meeting,neutral,79
EVT-00000705,CON-0000188,meeting,warm,12
EVT-00000706,CON-0000188,email_open,warm,15
EVT-00000707,CON-0000188,email_open,warm,15
EVT-00000708,CON-0000189,email_reply,neutral,86
EVT-00000709,CON-0000189,email_open,cold,56
EVT-00000710,CON-0000189,meeting,warm,0
EVT-00000711,CON-0000189,email_reply,cold,0
EVT-00000712,CON-0000189,content_download,warm,18
EVT-00000713,CON-0000189,content_download,warm,23
EVT-00000714,CON-0000189,email_open,neutral,7
EVT-00000715,CON-0000190,content_download,neutral,6
EVT-00000716,CON-0000190,email_open,warm,2
EVT-00000717,CON-0000190,content_download,warm,27
EVT-00000718,CON-0000191,email_open,warm,33
EVT-00000719,CON-0000191,email_reply,neutral,41
EVT-00000720,CON-0000191,meeting,neutral,6
EVT-00000721,CON-0000191,content_download,hot,5
EVT-00000722,CON-0000192,content_download,neutral,8
EVT-00000723,CON-0000192,content_download,hot,10
EVT-00000724,CON-0000192,content_download,neutral,6
EVT-00000725,CON-0000193,email_reply,warm,19
EVT-00000726,CON-0000194,content_download,hot,15
EVT-00000727,CON-0000195,email_open,neutral,16
EVT-00000728,CON-0000196,meeting,hot,26
EVT-00000729,CON-0000196,email_reply,neutral,27
EVT-00000730,CON-0000197,email_reply,neutral,8
EVT-00000731,CON-0000197,email_reply,warm,45
EVT-00000732,CON-0000197,email_reply,warm,2
EVT-00000733,CON-0000197,content_download,warm,2
EVT-00000734,CON-0000197,email_open,hot,26
EVT-00000735,CON-0000198,meeting,warm,8
EVT-00000736,CON-0000198,content_download,warm,0
EVT-00000737,CON-0000198,email_reply,warm,10
EVT-00000738,CON-0000198,email_open,warm,4
EVT-00000739,CON-0000198,content_download,neutral,19
EVT-00000740,CON-0000199,meeting,warm,19
EVT-00000741,CON-0000199,email_reply,hot,15
EVT-00000742,CON-0000199,content_download,cold,16
EVT-00000743,CON-0000199,email_open,warm,12
EVT-00000744,CON-0000200,email_reply,neutral,33
EVT-00000745,CON-0000200,content_download,warm,52
EVT-00000746,CON-0000201,email_open,warm,0
EVT-00000747,CON-0000201,email_reply,hot,20
EVT-00000748,CON-0000202,email_reply,neutral,28
EVT-00000749,CON-0000202,email_reply,hot,3
EVT-00000750,CON-0000202,email_reply,cold,3
EVT-00000751,CON-0000202,email_open,warm,8
EVT-00000752,CON-0000202,meeting,warm,32
EVT-00000753,CON-0000203,content_download,hot,29
EVT-00000754,CON-0000203,content_download,warm,39
EVT-00000755,CON-0000203,content_download,cold,4
EVT-00000756,CON-0000203,email_reply,warm,33
EVT-00000757,CON-0000203,email_reply,neutral,31
EVT-00000758,CON-0000204,meeting,hot,27
EVT-00000759,CON-0000204,email_reply,cold,34
EVT-00000760,CON-0000204,meeting,warm,6
EVT-00000761,CON-0000204,content_download,warm,35
EVT-00000762,CON-0000204,email_open,hot,26
EVT-00000763,CON-0000204,email_open,warm,15
EVT-00000764,CON-0000204,meeting,warm,2
EVT-00000765,CON-0000205,meeting,hot,14
EVT-00000766,CON-0000205,email_open,neutral,0
EVT-00000767,CON-0000205,email_open,warm,15
EVT-00000768,CON-0000205,content_download,hot,3
EVT-00000769,CON-0000205,content_download,hot,81
EVT-00000770,CON-0000206,email_reply,warm,32
EVT-00000771,CON-0000206,meeting,hot,11
EVT-00000772,CON-0000206,content_download,warm,36
EVT-00000773,CON-0000206,email_reply,hot,14
EVT-00000774,CON-0000206,email_open,hot,8
EVT-00000775,CON-0000207,email_open,hot,4
EVT-00000776,CON-0000207,email_reply,neutral,49
EVT-00000777,CON-0000207,email_open,neutral,42
EVT-00000778,CON-0000207,email_reply,hot,4
EVT-00000779,CON-0000207,email_open,neutral,42
EVT-00000780,CON-0000207,meeting,hot,6
EVT-00000781,CON-0000207,email_reply,hot,14
EVT-00000782,CON-0000207,email_reply,warm,7
EVT-00000783,CON-0000208,meeting,warm,87
EVT-00000784,CON-0000208,email_reply,warm,9
EVT-00000785,CON-0000208,email_reply,neutral,16
EVT-00000786,CON-0000208,email_reply,hot,16
EVT-00000787,CON-0000208,meeting,warm,12
EVT-00000788,CON-0000208,meeting,hot,2
EVT-00000789,CON-0000208,content_download,warm,4
EVT-00000790,CON-0000209,email_reply,hot,0
EVT-00000791,CON-0000209,email_reply,neutral,23
EVT-00000792,CON-0000209,meeting,hot,1
EVT-00000793,CON-0000209,email_open,warm,23
EVT-00000794,CON-0000209,email_reply,hot,3
EVT-00000795,CON-0000209,content_download,cold,11
EVT-00000796,CON-0000209,email_open,warm,20
EVT-00000797,CON-0000210,email_reply,cold,60
EVT-00000798,CON-0000210,content_download,warm,14
EVT-00000799,CON-0000210,content_download,warm,0
EVT-00000800,CON-0000211,content_download,warm,12
EVT-00000801,CON-0000211,meeting,neutral,5
EVT-00000802,CON-0000211,content_download,hot,21
EVT-00000803,CON-0000211,meeting,hot,21
EVT-00000804,CON-0000211,email_reply,hot,0
EVT-00000805,CON-0000211,content_download,cold,10
EVT-00000806,CON-0000212,email_open,warm,42
EVT-00000807,CON-0000212,email_open,warm,20
EVT-00000808,CON-0000212,content_download,hot,16
EVT-00000809,CON-0000212,email_reply,neutral,5
EVT-00000810,CON-0000212,meeting,hot,18
EVT-00000811,CON-0000212,email_open,warm,21
EVT-00000812,CON-0000212,content_download,hot,14
EVT-00000813,CON-0000212,content_download,neutral,1
EVT-00000814,CON-0000212,email_open,warm,5
EVT-00000815,CON-0000213,email_reply,warm,16
EVT-00000816,CON-0000213,email_reply,neutral,3
EVT-00000817,CON-0000213,content_download,hot,2
EVT-00000818,CON-0000213,content_download,neutral,22
EVT-00000819,CON-0000213,content_download,warm,11
EVT-00000820,CON-0000214,content_download,warm,37
EVT-00000821,CON-0000214,email_reply,warm,26
EVT-00000822,CON-0000214,email_reply,warm,13
EVT-00000823,CON-0000214,email_open,hot,3
EVT-00000824,CON-0000215,email_open,warm,19
EVT-00000825,CON-0000215,content_download,hot,12
EVT-00000826,CON-0000216,content_download,neutral,3
EVT-00000827,CON-0000216,meeting,cold,2
EVT-00000828,CON-0000216,content_download,cold,16
EVT-00000829,CON-0000216,meeting,warm,21
EVT-00000830,CON-0000216,meeting,neutral,3
EVT-00000831,CON-0000216,meeting,warm,19
EVT-00000832,CON-0000216,email_reply,hot,8
EVT-00000833,CON-0000216,email_reply,warm,72
EVT-00000834,CON-0000217,content_download,hot,0
EVT-00000835,CON-0000217,email_open,warm,4
EVT-00000836,CON-0000217,content_download,neutral,7
EVT-00000837,CON-0000217,email_reply,cold,2
EVT-00000838,CON-0000217,email_open,cold,25
EVT-00000839,CON-0000217,content_download,warm,10
EVT-00000840,CON-0000217,email_reply,warm,5
EVT-00000841,CON-0000218,content_download,neutral,24
EVT-00000842,CON-0000218,email_open,neutral,57
EVT-00000843,CON-0000218,email_open,hot,10
EVT-00000844,CON-0000218,email_reply,warm,4
EVT-00000845,CON-0000219,email_open,warm,5
EVT-00000846,CON-0000219,meeting,hot,8
EVT-00000847,CON-0000219,email_reply,warm,7
EVT-00000848,CON-0000220,email_open,warm,14
EVT-00000849,CON-0000220,meeting,hot,8
EVT-00000850,CON-0000220,email_reply,warm,56
EVT-00000851,CON-0000220,content_download,hot,15
EVT-00000852,CON-0000220,content_download,warm,6
EVT-00000853,CON-0000220,email_reply,warm,7
EVT-00000854,CON-0000221,email_open,cold,19
EVT-00000855,CON-0000221,email_reply,hot,14
EVT-00000856,CON-0000222,email_open,hot,5
EVT-00000857,CON-0000223,email_open,neutral,6
EVT-00000858,CON-0000223,email_open,warm,8
EVT-00000859,CON-0000223,content_download,hot,13
EVT-00000860,CON-0000223,meeting,warm,58
EVT-00000861,CON-0000223,meeting,hot,14
EVT-00000862,CON-0000223,meeting,neutral,24
EVT-00000863,CON-0000223,content_download,warm,4
EVT-00000864,CON-0000224,email_reply,warm,42
EVT-00000865,CON-0000224,email_open,warm,31
EVT-00000866,CON-0000224,email_reply,hot,6
EVT-00000867,CON-0000224,email_open,warm,15
EVT-00000868,CON-0000224,email_reply,hot,3
EVT-00000869,CON-0000224,meeting,warm,8
EVT-00000870,CON-0000225,email_reply,hot,3
EVT-00000871,CON-0000225,email_open,cold,3
EVT-00000872,CON-0000225,content_download,hot,3
EVT-00000873,CON-0000226,meeting,hot,5
EVT-00000874,CON-0000226,email_reply,neutral,53
EVT-00000875,CON-0000227,email_open,cold,12
EVT-00000876,CON-0000227,content_download,neutral,48
EVT-00000877,CON-0000227,meeting,hot,1
EVT-00000878,CON-0000228,meeting,cold,11
EVT-00000879,CON-0000228,meeting,hot,16
EVT-00000880,CON-0000228,email_reply,cold,11
EVT-00000881,CON-0000228,meeting,neutral,11
EVT-00000882,CON-0000228,content_download,warm,3
EVT-00000883,CON-0000228,email_reply,neutral,21
EVT-00000884,CON-0000229,email_open,hot,16
EVT-00000885,CON-0000229,email_reply,warm,6
EVT-00000886,CON-0000230,email_open,hot,8
EVT-00000887,CON-0000230,email_open,warm,2
EVT-00000888,CON-0000230,email_reply,neutral,12
EVT-00000889,CON-0000230,meeting,neutral,27
EVT-00000890,CON-0000230,email_reply,hot,32
EVT-00000891,CON-0000231,meeting,hot,17
EVT-00000892,CON-0000232,email_reply,hot,45
EVT-00000893,CON-0000232,meeting,hot,14
EVT-00000894,CON-0000233,email_reply,hot,55
EVT-00000895,CON-0000233,content_download,neutral,0
EVT-00000896,CON-0000233,content_download,warm,32
EVT-00000897,CON-0000233,email_reply,warm,13
EVT-00000898,CON-0000234,email_open,neutral,36
EVT-00000899,CON-0000234,content_download,cold,57
EVT-00000900,CON-0000234,content_download,neutral,2
EVT-00000901,CON-0000234,meeting,warm,13
EVT-00000902,CON-0000234,content_download,warm,10
EVT-00000903,CON-0000235,email_reply,cold,10
EVT-00000904,CON-0000235,email_reply,cold,42
EVT-00000905,CON-0000235,email_open,neutral,26
EVT-00000906,CON-0000235,content_download,hot,3
EVT-00000907,CON-0000235,content_download,warm,44
EVT-00000908,CON-0000236,content_download,cold,13
EVT-00000909,CON-0000236,email_open,neutral,19
EVT-00000910,CON-0000237,email_reply,hot,29
EVT-00000911,CON-0000237,content_download,hot,17
EVT-00000912,CON-0000237,content_download,neutral,60
EVT-00000913,CON-0000237,meeting,hot,4
EVT-00000914,CON-0000237,meeting,hot,6
EVT-00000915,CON-0000238,email_open,cold,20
EVT-00000916,CON-0000238,email_open,neutral,4
EVT-00000917,CON-0000238,email_open,warm,38
EVT-00000918,CON-0000238,content_download,cold,10
EVT-00000919,CON-0000239,email_open,hot,16
EVT-00000920,CON-0000239,email_open,cold,97
EVT-00000921,CON-0000239,email_open,hot,52
EVT-00000922,CON-0000239,email_reply,warm,15
EVT-00000923,CON-0000239,email_reply,cold,19
EVT-00000924,CON-0000239,content_download,neutral,9
EVT-00000925,CON-0000239,email_open,hot,10
EVT-00000926,CON-0000240,email_reply,neutral,14
EVT-00000927,CON-0000240,content_download,neutral,12
EVT-00000928,CON-0000240,content_download,neutral,0
EVT-00000929,CON-0000240,content_download,hot,13
EVT-00000930,CON-0000240,content_download,neutral,5
EVT-00000931,CON-0000241,meeting,neutral,13
EVT-00000932,CON-0000241,meeting,hot,22
EVT-00000933,CON-0000241,email_open,hot,8
EVT-00000934,CON-0000241,email_open,neutral,1
EVT-00000935,CON-0000242,content_download,neutral,4
EVT-00000936,CON-0000242,email_reply,hot,33
EVT-00000937,CON-0000242,meeting,warm,12
EVT-00000938,CON-0000243,meeting,hot,2
EVT-00000939,CON-0000243,email_reply,neutral,26
EVT-00000940,CON-0000243,email_open,warm,2
EVT-00000941,CON-0000243,content_download,hot,66
EVT-00000942,CON-0000243,content_download,warm,20
EVT-00000943,CON-0000243,meeting,hot,2
EVT-00000944,CON-0000243,email_open,hot,53
EVT-00000945,CON-0000243,content_download,hot,6
EVT-00000946,CON-0000243,email_open,warm,17
EVT-00000947,CON-0000243,email_reply,neutral,15
EVT-00000948,CON-0000243,meeting,warm,7
EVT-00000949,CON-0000244,email_reply,neutral,4
EVT-00000950,CON-0000244,email_reply,hot,27
EVT-00000951,CON-0000244,meeting,neutral,22
EVT-00000952,CON-0000244,content_download,hot,54
EVT-00000953,CON-0000245,content_download,hot,8
EVT-00000954,CON-0000245,meeting,neutral,8
EVT-00000955,CON-0000246,meeting,hot,5
EVT-00000956,CON-0000246,content_download,neutral,9
EVT-00000957,CON-0000246,content_download,warm,18
EVT-00000958,CON-0000246,email_open,hot,58
EVT-00000959,CON-0000246,meeting,neutral,0
EVT-00000960,CON-0000247,meeting,warm,3
EVT-00000961,CON-0000247,content_download,cold,72
EVT-00000962,CON-0000248,email_reply,warm,24
EVT-00000963,CON-0000248,email_open,hot,3
EVT-00000964,CON-0000249,meeting,hot,11
EVT-00000965,CON-0000250,email_reply,warm,27
EVT-00000966,CON-0000250,email_open,neutral,8
EVT-00000967,CON-0000250,meeting,hot,15
EVT-00000968,CON-0000251,email_reply,warm,29
EVT-00000969,CON-0000251,email_open,warm,8
EVT-00000970,CON-0000251,email_reply,neutral,5
EVT-00000971,CON-0000251,email_open,hot,8
EVT-00000972,CON-0000251,content_download,hot,24
EVT-00000973,CON-0000251,meeting,warm,12
EVT-00000974,CON-0000252,email_open,hot,27
EVT-00000975,CON-0000252,email_reply,cold,9
EVT-00000976,CON-0000252,meeting,hot,3
EVT-00000977,CON-0000252,meeting,hot,37
EVT-00000978,CON-0000253,email_reply,hot,32
EVT-00000979,CON-0000253,content_download,warm,9
EVT-00000980,CON-0000253,email_open,warm,40
EVT-00000981,CON-0000253,meeting,warm,9
EVT-00000982,CON-0000254,meeting,neutral,5
EVT-00000983,CON-0000254,email_open,cold,4
EVT-00000984,CON-0000254,email_reply,hot,6
EVT-00000985,CON-0000255,meeting,neutral,23
EVT-00000986,CON-0000255,content_download,warm,29
EVT-00000987,CON-0000255,content_download,hot,5
EVT-00000988,CON-0000255,content_download,hot,15
EVT-00000989,CON-0000256,email_reply,warm,28
EVT-00000990,CON-0000256,email_reply,warm,6
EVT-00000991,CON-0000256,content_download,warm,4
EVT-00000992,CON-0000256,meeting,warm,29
EVT-00000993,CON-0000257,content_download,warm,8
EVT-00000994,CON-0000257,email_reply,hot,6
EVT-00000995,CON-0000257,email_open,cold,10
EVT-00000996,CON-0000258,email_open,warm,29
EVT-00000997,CON-0000258,content_download,hot,5
EVT-00000998,CON-0000258,meeting,warm,133
EVT-00000999,CON-0000258,content_download,hot,6
